PassengerId,HomePlanet,CryoSleep,CABIN_DECK,CABIN_NUMBER,CABIN_SIDE,CABIN,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
0143_01,Europa,FALSE,C,2,P,C/2/P,55 Cancri e,30,FALSE,0,8853,6108,29,3523,Alaton Unloweedic,
8567_01,Europa,FALSE,E,549,P,E/549/P,55 Cancri e,43,FALSE,1,416,0,103,5182,Alatrin Ingascomet,
4249_02,Europa,TRUE,B,166,S,B/166/S,TRAPPIST-1e,43,FALSE,0,0,0,0,0,Alatrin Inghting,TRUE
2067_01,Europa,TRUE,C,70,P,C/70/P,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Alatrin Sprender,TRUE
5980_01,Europa,FALSE,C,223,S,C/223/S,55 Cancri e,19,FALSE,0,,0,2,9,Alatrin Trallect,TRUE
9214_01,Europa,FALSE,C,341,S,C/341/S,TRAPPIST-1e,32,FALSE,523,2,0,16,14834,Alatrix Mirinanty,
7104_02,Europa,FALSE,C,228,P,C/228/P,TRAPPIST-1e,42,FALSE,159,4387,2,3,485,Alatrix Regmansidy,TRUE
2547_01,Europa,FALSE,,,,,55 Cancri e,37,FALSE,0,100,0,1402,1462,Alatrix Sometery,FALSE
0796_01,Europa,TRUE,D,28,S,D/28/S,55 Cancri e,28,FALSE,0,0,0,0,0,Alatrix Unfile,TRUE
3495_04,Europa,TRUE,C,127,S,C/127/S,TRAPPIST-1e,15,FALSE,0,0,0,0,0,Alatrix Volloor,TRUE
5466_03,Europa,FALSE,B,185,P,B/185/P,TRAPPIST-1e,6,FALSE,0,0,0,0,0,Alballa Boltund,TRUE
1781_01,Europa,FALSE,C,66,S,C/66/S,55 Cancri e,28,FALSE,0,11026,0,0,12,Alballa Brailidy,TRUE
3071_02,Europa,FALSE,B,113,S,B/113/S,TRAPPIST-1e,26,FALSE,0,,8,21,6023,Alballa Cracionfic,FALSE
1629_05,Europa,TRUE,B,72,S,B/72/S,TRAPPIST-1e,25,FALSE,0,,0,0,0,Alballa Ineysive,
8168_01,Earth,FALSE,F,1561,S,F/1561/S,55 Cancri e,32,FALSE,7,723,,6,13,Alber Carpentley,FALSE
0339_02,Earth,FALSE,F,75,P,F/75/P,55 Cancri e,15,FALSE,638,0,7,0,0,Alber Colleruces,
8626_01,Earth,FALSE,F,1770,P,F/1770/P,TRAPPIST-1e,26,FALSE,1,0,1,15,854,Alber Corman,FALSE
7362_01,Earth,FALSE,G,1195,S,G/1195/S,TRAPPIST-1e,37,FALSE,48,84,0,20,658,Alber Hornettoney,
5944_01,Earth,TRUE,G,969,S,G/969/S,PSO J318.5-22,32,FALSE,0,0,0,0,0,Alber Kerristicey,TRUE
2486_02,Earth,FALSE,F,513,P,F/513/P,TRAPPIST-1e,17,FALSE,584,738,54,0,621,Alber Lopelases,FALSE
7677_01,Earth,TRUE,G,1247,S,G/1247/S,PSO J318.5-22,49,FALSE,0,0,0,0,0,Alber Puckenton,FALSE
5131_01,Europa,FALSE,B,172,P,B/172/P,55 Cancri e,26,FALSE,,5824,0,327,1508,Alchib Bendembly,
8862_03,Europa,TRUE,C,329,S,C/329/S,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Alchib Myling,TRUE
2506_03,Europa,FALSE,A,19,P,A/19/P,55 Cancri e,23,FALSE,36,2467,0,381,803,Alchird Apenelexy,FALSE
0097_01,Europa,FALSE,A,2,S,A/2/S,TRAPPIST-1e,54,FALSE,0,1208,0,3,637,Alchium Fictful,FALSE
8361_05,Europa,FALSE,B,327,S,B/327/S,TRAPPIST-1e,32,FALSE,0,2902,560,1,709,Alchium Fushausive,
0571_02,Europa,TRUE,C,21,P,C/21/P,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Alchium Ousious,FALSE
2706_01,Europa,TRUE,B,102,S,B/102/S,55 Cancri e,27,FALSE,0,0,0,0,0,Alchium Ressighty,TRUE
9252_01,Europa,FALSE,B,301,P,B/301/P,55 Cancri e,26,FALSE,0,8160,205,0,438,Alchium Stranbeate,TRUE
3850_04,Europa,TRUE,C,137,S,C/137/S,55 Cancri e,39,FALSE,0,0,0,0,0,Alchium Unteckery,TRUE
8517_01,Mars,FALSE,A,87,P,A/87/P,55 Cancri e,25,FALSE,0,257,2,896,119,Alcorab Embleng,
8431_01,Europa,TRUE,B,277,P,B/277/P,55 Cancri e,24,FALSE,0,0,0,0,0,Alcorab Myling,TRUE
5819_01,Europa,TRUE,B,221,S,B/221/S,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Alcorab Suptive,TRUE
5339_01,Europa,FALSE,C,167,P,C/167/P,55 Cancri e,35,FALSE,0,2301,0,302,728,Alcoran Balightal,
5931_01,Europa,FALSE,A,56,P,A/56/P,55 Cancri e,39,FALSE,0,0,0,1854,171,Alcoran Clugeammy,FALSE
6971_01,Europa,FALSE,C,225,P,C/225/P,TRAPPIST-1e,0,FALSE,0,0,0,0,,Alcoran Distured,TRUE
5927_04,Europa,FALSE,B,201,P,B/201/P,55 Cancri e,49,FALSE,0,1264,0,5474,104,Alcoran Sysilstict,FALSE
3646_01,Europa,FALSE,C,131,S,C/131/S,TRAPPIST-1e,16,FALSE,7,1879,0,28,2186,Alcorix Drelcate,
8043_03,Europa,FALSE,A,97,S,A/97/S,TRAPPIST-1e,39,TRUE,1,392,64,148,1367,Alcorix Fanseld,TRUE
3909_01,Europa,TRUE,C,141,S,C/141/S,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Alcorix Scoudelle,TRUE
1555_01,Europa,FALSE,A,18,S,A/18/S,TRAPPIST-1e,45,FALSE,0,1389,0,2987,0,Alcorix Spistory,FALSE
5208_02,Europa,FALSE,C,163,P,C/163/P,55 Cancri e,41,FALSE,717,641,2,1559,4828,Alcorix Unressind,FALSE
1532_01,Europa,FALSE,B,65,S,B/65/S,TRAPPIST-1e,27,FALSE,0,31,0,1,11378,Alcorux Bealvewd,FALSE
1665_02,Europa,TRUE,C,60,P,C/60/P,,29,FALSE,0,0,0,0,,Alcorux Cotorming,
6094_02,Europa,TRUE,C,227,S,C/227/S,55 Cancri e,44,FALSE,0,0,0,0,0,Alcyon Brathful,TRUE
1796_01,Europa,TRUE,C,67,S,C/67/S,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Alcyon Hariourcal,TRUE
0029_01,Europa,TRUE,B,2,P,B/2/P,55 Cancri e,21,FALSE,0,,0,0,0,Aldah Ainserfle,
7200_01,Europa,FALSE,C,264,S,C/264/S,TRAPPIST-1e,37,FALSE,300,3434,0,1,171,Aldah Coustive,TRUE
8596_01,Europa,TRUE,C,284,P,C/284/P,TRAPPIST-1e,44,FALSE,0,0,0,0,0,Aldah Healted,TRUE
4569_02,Europa,FALSE,B,151,P,B/151/P,55 Cancri e,37,FALSE,0,2235,7,4098,89,Aldah Honchoe,FALSE
5335_01,Europa,TRUE,A,49,P,A/49/P,55 Cancri e,43,FALSE,0,0,0,0,0,Aldah Moring,
6561_01,Europa,FALSE,B,253,S,B/253/S,TRAPPIST-1e,29,FALSE,19,4900,6,6324,2056,Aldeba Ainserfle,FALSE
0110_02,Europa,FALSE,B,5,P,B/5/P,TRAPPIST-1e,40,FALSE,0,331,0,0,1687,Aldeba Bootious,FALSE
1586_01,Europa,FALSE,C,59,S,C/59/S,TRAPPIST-1e,50,FALSE,6,864,0,12,3877,Aldeba Brakeng,
6323_01,Europa,FALSE,C,235,S,C/235/S,55 Cancri e,48,FALSE,3,4089,0,4368,147,Aldeba Tionstious,FALSE
5177_01,Europa,FALSE,B,201,S,B/201/S,TRAPPIST-1e,26,TRUE,0,0,0,0,0,Aldebah Gealably,TRUE
1063_02,Europa,TRUE,B,38,P,B/38/P,TRAPPIST-1e,15,FALSE,0,,0,0,0,Aldebah Ingwhed,TRUE
2555_02,Europa,TRUE,B,78,P,B/78/P,TRAPPIST-1e,34,FALSE,0,0,0,0,0,Aldera Glisormal,TRUE
8342_03,Europa,FALSE,E,548,S,E/548/S,55 Cancri e,37,FALSE,0,2215,2,1294,274,Aldera Sprender,FALSE
0111_01,Europa,TRUE,E,6,S,E/6/S,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Aldera Supred,TRUE
2086_02,Europa,FALSE,A,26,S,A/26/S,TRAPPIST-1e,19,FALSE,0,1342,0,152,556,Aldera Wasterivel,TRUE
0349_04,Europa,TRUE,A,4,S,A/4/S,55 Cancri e,28,FALSE,0,0,0,0,0,Alderak Ametic,
6296_01,Europa,TRUE,B,247,S,B/247/S,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Alderak Balightal,TRUE
0539_03,Earth,TRUE,C,18,P,C/18/P,55 Cancri e,30,FALSE,0,0,0,0,0,Alderak Nalanet,TRUE
0964_01,Europa,TRUE,B,36,P,B/36/P,TRAPPIST-1e,21,FALSE,0,0,0,0,,Alderak Platch,TRUE
7983_01,Europa,TRUE,,,,,TRAPPIST-1e,53,FALSE,0,0,0,0,0,Alderak Wassird,TRUE
4465_01,Europa,TRUE,A,54,S,A/54/S,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Aldhib Diabysid,FALSE
1294_01,Europa,TRUE,A,14,S,A/14/S,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Aldhib Gulcepusy,TRUE
6066_03,Europa,FALSE,C,226,S,C/226/S,TRAPPIST-1e,15,FALSE,0,0,0,0,0,Aldhib Mallisly,TRUE
3103_01,Europa,FALSE,B,102,P,B/102/P,TRAPPIST-1e,52,TRUE,0,7452,0,1158,7979,Aldibah Baleful,FALSE
2009_01,Europa,FALSE,B,59,P,B/59/P,TRAPPIST-1e,31,FALSE,0,0,0,0,0,Aldibah Contery,FALSE
0074_01,Europa,FALSE,C,3,S,C/3/S,TRAPPIST-1e,42,FALSE,1,8397,0,0,506,Aldibah Mostedry,TRUE
8605_04,Europa,FALSE,C,324,S,C/324/S,TRAPPIST-1e,26,FALSE,0,226,0,436,4051,Aldibah Netshaless,FALSE
0564_03,Europa,FALSE,B,24,P,B/24/P,,28,FALSE,0,410,2,1354,3695,Aldibi Dinsprody,FALSE
6753_02,Europa,FALSE,B,226,P,B/226/P,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Aldibi Frablerly,FALSE
3210_02,Europa,FALSE,E,211,S,E/211/S,55 Cancri e,20,FALSE,11,596,0,3583,266,Aldun Clugeadry,FALSE
8043_02,Europa,FALSE,A,97,S,A/97/S,TRAPPIST-1e,29,FALSE,0,1408,0,408,1,Aldun Fanseld,TRUE
0478_02,Europa,TRUE,C,14,P,C/14/P,55 Cancri e,37,FALSE,0,0,0,0,0,Aldun Mallisly,
3478_01,Europa,FALSE,B,111,P,B/111/P,TRAPPIST-1e,52,FALSE,0,0,0,0,0,Aldun Ricete,FALSE
0453_01,Europa,TRUE,B,14,S,B/14/S,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Aldun Taptiritty,TRUE
7314_01,Europa,FALSE,C,237,P,C/237/P,,33,FALSE,0,0,0,,0,Aldun Venticable,TRUE
1004_01,Europa,TRUE,A,11,S,A/11/S,55 Cancri e,56,FALSE,0,0,0,0,0,Aldun Wassird,TRUE
8398_02,Europa,TRUE,B,329,S,B/329/S,,41,FALSE,0,0,0,0,0,Aldus Stradick,TRUE
3008_04,Europa,FALSE,D,92,P,D/92/P,TRAPPIST-1e,39,FALSE,0,2061,18,443,157,Aldus Timanable,
6847_01,Europa,FALSE,A,70,P,A/70/P,55 Cancri e,48,FALSE,,996,197,151,4532,Aldush Gearitte,
3014_01,Europa,FALSE,C,115,S,C/115/S,55 Cancri e,40,FALSE,82,1390,0,347,6237,Alduson Oilpuring,FALSE
2071_02,Europa,FALSE,C,78,S,C/78/S,55 Cancri e,28,FALSE,167,2406,71,283,650,Alduson Subateful,TRUE
6394_03,Earth,TRUE,G,1037,S,G/1037/S,TRAPPIST-1e,36,FALSE,0,0,0,0,0,Ale Alberts,TRUE
9209_01,Earth,FALSE,F,1881,P,F/1881/P,55 Cancri e,33,FALSE,,319,0,0,0,Ale Andley,
7282_01,Earth,TRUE,G,1173,P,G/1173/P,PSO J318.5-22,30,FALSE,0,0,0,0,0,Ale Blace,
4596_01,Mars,TRUE,G,751,S,G/751/S,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Ale Booneid,TRUE
8782_01,Mars,TRUE,F,1701,S,F/1701/S,TRAPPIST-1e,20,FALSE,0,0,0,0,,Ale Butty,TRUE
3995_01,Earth,FALSE,G,655,P,G/655/P,TRAPPIST-1e,4,FALSE,0,0,0,0,0,Ale Casonston,FALSE
5984_02,Mars,FALSE,E,381,P,E/381/P,TRAPPIST-1e,24,FALSE,555,0,618,0,0,Ale Kin,FALSE
8886_03,Earth,FALSE,G,1433,S,G/1433/S,PSO J318.5-22,1,FALSE,0,0,0,0,0,Ale Mclarseney,TRUE
8464_01,Mars,FALSE,F,1631,S,F/1631/S,TRAPPIST-1e,40,FALSE,2249,4,345,0,0,Ale Moncy,
3784_01,Earth,FALSE,G,618,P,G/618/P,TRAPPIST-1e,77,FALSE,0,,131,3981,108,Ale Morrencis,FALSE
7874_02,Earth,FALSE,E,510,P,E/510/P,55 Cancri e,24,FALSE,0,351,289,0,0,Ale Oneidson,
6547_01,Mars,FALSE,F,1358,P,F/1358/P,55 Cancri e,21,FALSE,861,0,310,0,0,Ale Pert,FALSE
4829_01,Mars,FALSE,F,982,P,F/982/P,TRAPPIST-1e,45,FALSE,944,292,2,,0,Ale Shpie,FALSE
8451_01,Mars,FALSE,F,1625,S,F/1625/S,55 Cancri e,31,FALSE,1997,0,0,0,0,Ale Start,FALSE
9025_01,Mars,FALSE,G,1454,S,G/1454/S,TRAPPIST-1e,42,FALSE,0,0,28,726,0,Ale Whitersone,
3621_01,Mars,FALSE,F,750,P,F/750/P,TRAPPIST-1e,42,FALSE,1853,7,37,0,0,Alebix Sueke,
9094_01,Earth,TRUE,G,1465,S,G/1465/S,PSO J318.5-22,14,FALSE,0,0,0,0,0,Aleen Hayertez,FALSE
1139_01,Earth,TRUE,G,172,P,G/172/P,PSO J318.5-22,25,FALSE,0,0,0,0,0,Aleen Joycerton,
1670_01,Earth,FALSE,G,269,P,G/269/P,TRAPPIST-1e,49,FALSE,0,67,213,2,1442,Aleen Sancasey,FALSE
1375_01,Earth,FALSE,G,208,S,G/208/S,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Aleen Sykess,FALSE
8723_01,Earth,FALSE,F,1794,P,F/1794/P,TRAPPIST-1e,38,FALSE,32,1163,0,52,1935,Aleen Traverdy,FALSE
8952_01,Earth,FALSE,F,1836,P,F/1836/P,TRAPPIST-1e,23,FALSE,639,0,0,6,0,Alendy Chaellerty,
6380_03,Earth,FALSE,F,1322,P,F/1322/P,55 Cancri e,16,FALSE,2,511,0,0,1578,Alendy Fryersonis,FALSE
3546_01,Earth,FALSE,F,672,S,F/672/S,TRAPPIST-1e,36,FALSE,0,10,0,0,,Alendy Llonovancis,FALSE
0770_01,Earth,TRUE,G,117,S,G/117/S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Alendy Mclardson,FALSE
0718_01,Earth,FALSE,E,43,P,E/43/P,TRAPPIST-1e,21,FALSE,521,0,4,261,1,Alendy Mondsey,FALSE
4411_01,Earth,FALSE,G,721,S,G/721/S,PSO J318.5-22,37,FALSE,715,0,54,0,0,Alendy Parsoney,TRUE
5783_01,Earth,FALSE,F,1201,P,F/1201/P,55 Cancri e,43,FALSE,0,1197,0,223,1,Alendy Scottuez,TRUE
7871_01,Earth,TRUE,,,,,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Alendy Stannondez,TRUE
0825_01,Earth,TRUE,G,120,P,G/120/P,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Alendy Wardendez,TRUE
5662_01,Earth,TRUE,G,916,S,G/916/S,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Alendy Wolferguson,TRUE
6030_06,Earth,TRUE,G,981,S,G/981/S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Alene Ellson,TRUE
7208_02,Earth,FALSE,F,1492,P,F/1492/P,TRAPPIST-1e,16,FALSE,23,479,0,0,373,Alene Gibbsonton,FALSE
4489_01,Earth,FALSE,F,923,P,F/923/P,55 Cancri e,19,FALSE,0,11,413,232,1885,Alene Munozaley,
0104_01,Earth,FALSE,F,25,S,F/25/S,TRAPPIST-1e,20,FALSE,1,0,0,599,0,Alene Rochan,
1072_05,Earth,FALSE,G,160,P,G/160/P,55 Cancri e,21,FALSE,699,0,0,0,18,Aleroy Arneras,
2774_03,Earth,FALSE,F,575,P,F/575/P,TRAPPIST-1e,13,FALSE,412,4,0,0,551,Aleroy Bushins,FALSE
8480_01,Earth,FALSE,G,1382,P,G/1382/P,TRAPPIST-1e,49,FALSE,188,0,143,1443,555,Aleroy Cartz,FALSE
6156_01,Earth,FALSE,F,1179,S,F/1179/S,TRAPPIST-1e,40,FALSE,0,1,0,888,80,Aleroy Gaineyerson,FALSE
7480_01,Earth,FALSE,F,1430,S,F/1430/S,55 Cancri e,29,FALSE,84,,28,496,0,Aleroy Jarvey,
4120_01,Earth,TRUE,G,680,S,G/680/S,PSO J318.5-22,24,FALSE,0,0,0,0,0,Aleroy Pentss,FALSE
2841_01,Earth,FALSE,F,589,P,F/589/P,TRAPPIST-1e,19,FALSE,0,9,0,1118,0,Aleroy River,
5664_02,Earth,FALSE,G,917,S,G/917/S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Aleroy Rochan,
7851_01,Mars,TRUE,F,1629,P,F/1629/P,TRAPPIST-1e,46,FALSE,0,0,0,0,0,Ales Cha,TRUE
2160_02,Mars,TRUE,F,428,P,F/428/P,55 Cancri e,0,FALSE,0,0,0,0,0,Alex Anate,
5817_01,Mars,TRUE,F,1111,S,F/1111/S,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Alex Berle,TRUE
9072_02,Mars,FALSE,F,1758,S,F/1758/S,TRAPPIST-1e,30,FALSE,160,0,719,162,0,Aleys Creke,FALSE
5766_01,Mars,TRUE,F,1101,S,F/1101/S,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Aleys Ramad,
8000_01,Earth,FALSE,G,1292,S,G/1292/S,TRAPPIST-1e,0,FALSE,0,0,,0,0,Alfrey Bucklandez,TRUE
1153_01,Earth,TRUE,G,174,P,G/174/P,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Alfrey Corman,TRUE
0509_01,Earth,TRUE,,,,,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Alfrey Ewins,
1437_01,Earth,FALSE,G,224,P,G/224/P,PSO J318.5-22,28,FALSE,0,0,0,422,351,Alfrey Hodes,
2776_01,Earth,FALSE,G,445,S,G/445/S,TRAPPIST-1e,15,FALSE,0,34,861,0,47,Alfrey Irwinson,
7745_01,Earth,FALSE,F,1478,S,F/1478/S,TRAPPIST-1e,18,FALSE,0,743,0,40,20,Alfrey Kinson,
1825_02,Earth,FALSE,E,111,P,E/111/P,TRAPPIST-1e,35,FALSE,246,207,338,0,0,Alfrey Powenoble,
1731_01,Earth,TRUE,G,281,P,G/281/P,PSO J318.5-22,17,FALSE,0,0,0,0,0,Alfrey Santry,TRUE
5786_01,Earth,FALSE,G,928,P,G/928/P,PSO J318.5-22,47,FALSE,14,3,0,1720,0,Alfrey Sarios,FALSE
2704_01,Earth,FALSE,F,521,S,F/521/S,TRAPPIST-1e,44,FALSE,1178,1,348,0,0,Alfrey Shieldson,FALSE
8655_01,Earth,FALSE,F,1672,S,F/1672/S,PSO J318.5-22,20,FALSE,0,0,20,529,1,Alfrey Tranklinay,
2085_01,Europa,FALSE,C,72,P,C/72/P,TRAPPIST-1e,38,FALSE,0,590,2640,6202,99,Algedia Unaasor,FALSE
0054_01,Europa,TRUE,B,4,P,B/4/P,55 Cancri e,31,FALSE,0,0,0,0,0,Algedia Viouster,
4782_03,Europa,FALSE,C,189,S,C/189/S,55 Cancri e,32,FALSE,0,225,0,3873,240,Algenif Maxled,FALSE
3485_01,Europa,FALSE,E,237,S,E/237/S,TRAPPIST-1e,49,FALSE,0,1855,0,166,1655,Algenif Oillepint,FALSE
9177_01,Europa,TRUE,C,306,P,C/306/P,55 Cancri e,19,FALSE,0,0,0,0,0,Algenif Vablug,
8524_01,Europa,TRUE,B,333,S,B/333/S,55 Cancri e,26,FALSE,0,0,0,0,0,Algeno Conablese,TRUE
4031_01,Europa,TRUE,C,131,P,C/131/P,55 Cancri e,24,FALSE,0,,0,0,0,Algeno Listive,TRUE
7395_03,Europa,FALSE,B,277,S,B/277/S,TRAPPIST-1e,38,FALSE,4,5974,0,3682,197,Algeno Suasharic,FALSE
9168_02,Europa,TRUE,C,338,S,C/338/S,TRAPPIST-1e,41,FALSE,0,0,0,0,0,Algiedi Cassiding,TRUE
8686_01,Europa,FALSE,E,557,P,E/557/P,TRAPPIST-1e,35,FALSE,21,5642,0,54,805,Algor Bradissive,
0427_01,Europa,FALSE,E,26,P,E/26/P,TRAPPIST-1e,31,FALSE,417,,7185,562,792,Algor Efulows,TRUE
0290_02,Europa,TRUE,B,7,S,B/7/S,TRAPPIST-1e,17,FALSE,0,0,0,0,0,Algor Excialing,TRUE
8692_03,Europa,TRUE,C,286,P,C/286/P,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Algor Extraly,
5606_01,Europa,TRUE,B,213,S,B/213/S,55 Cancri e,45,FALSE,0,0,0,0,0,Algor Paterpad,TRUE
8057_02,Europa,TRUE,B,267,P,B/267/P,55 Cancri e,26,FALSE,0,0,0,0,0,Algor Sersocatic,TRUE
6244_02,Europa,TRUE,A,61,P,A/61/P,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Algor Spopting,
4609_01,Europa,FALSE,C,173,S,C/173/S,TRAPPIST-1e,37,FALSE,1,477,0,0,7087,Algork Amblereld,FALSE
6641_01,Europa,TRUE,C,247,S,C/247/S,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Algork Diateous,TRUE
5060_01,Europa,TRUE,C,157,P,C/157/P,55 Cancri e,41,FALSE,0,0,0,0,0,Algork Honatte,TRUE
1492_02,Europa,FALSE,C,57,S,C/57/S,55 Cancri e,73,FALSE,22,30,0,1616,103,Algrafi Aneetle,
0194_02,Europa,TRUE,C,4,P,C/4/P,55 Cancri e,24,FALSE,0,0,0,0,0,Algrafi Extraly,
1041_01,Europa,TRUE,,,,,TRAPPIST-1e,46,FALSE,0,0,0,0,0,Algrafi Heedry,TRUE
7728_01,Europa,FALSE,C,289,S,C/289/S,TRAPPIST-1e,27,FALSE,0,9,0,40,7621,Alhail Cabraseed,FALSE
1183_01,Europa,TRUE,C,45,P,C/45/P,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Alhail Derupethy,
1095_01,Europa,TRUE,,,,,TRAPPIST-1e,34,FALSE,0,0,0,0,0,Alhail Drelcate,TRUE
2336_01,Europa,TRUE,A,30,S,A/30/S,55 Cancri e,45,FALSE,0,0,0,0,0,Alhail Fulatorly,TRUE
3608_02,Europa,TRUE,D,122,P,D/122/P,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Alhail Mormonized,TRUE
8357_02,Europa,TRUE,B,325,S,B/325/S,55 Cancri e,19,FALSE,0,0,0,0,0,Alhail Praugnox,
6779_02,Europa,TRUE,B,258,S,B/258/S,55 Cancri e,14,FALSE,,0,0,0,0,Alhail Stioutody,TRUE
1948_02,Europa,TRUE,B,80,S,B/80/S,55 Cancri e,19,FALSE,0,0,0,0,0,Alhail Waring,
8361_03,Europa,FALSE,B,327,S,B/327/S,55 Cancri e,9,FALSE,0,0,0,0,0,Alhain Fushausive,
0555_02,Europa,FALSE,C,20,P,C/20/P,TRAPPIST-1e,33,FALSE,0,165,1,2525,0,Alhain Graciansus,FALSE
5060_04,Europa,FALSE,C,157,P,C/157/P,55 Cancri e,29,TRUE,530,418,0,,9129,Alhaino Honatte,FALSE
8729_01,Europa,FALSE,E,559,P,E/559/P,TRAPPIST-1e,66,FALSE,354,2639,0,1180,0,Alhaino Rewmid,FALSE
6734_03,Europa,TRUE,C,249,S,C/249/S,55 Cancri e,37,TRUE,0,0,0,0,0,Alhaino Sparsaxle,TRUE
4988_01,Europa,TRUE,B,163,P,B/163/P,TRAPPIST-1e,49,FALSE,0,0,0,0,0,Alhaino Suartforly,
1879_01,Europa,FALSE,D,58,P,D/58/P,TRAPPIST-1e,36,FALSE,0,583,1789,19,1009,Alhair Inderly,FALSE
5266_01,Europa,FALSE,A,64,S,A/64/S,55 Cancri e,20,FALSE,0,290,0,1866,217,Alhair Poselfle,FALSE
4378_01,Europa,FALSE,C,139,P,C/139/P,TRAPPIST-1e,52,FALSE,0,465,0,1312,3521,Alhaula Glogry,
5977_03,Europa,FALSE,B,230,S,B/230/S,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Alhaula Inesely,TRUE
2665_01,Europa,FALSE,C,92,P,C/92/P,55 Cancri e,28,FALSE,0,774,2760,4171,118,Alhaula Pressive,
3916_02,Europa,TRUE,D,128,S,D/128/S,55 Cancri e,55,FALSE,0,0,0,0,0,Alhenah Ciplanke,TRUE
0116_01,Europa,FALSE,D,4,P,D/4/P,TRAPPIST-1e,33,FALSE,1,2223,0,12,404,Alhenah Suptive,TRUE
8031_01,Europa,TRUE,D,250,P,D/250/P,55 Cancri e,35,FALSE,0,0,0,0,0,Alheneb Emoted,TRUE
6575_01,Europa,TRUE,C,244,S,C/244/S,55 Cancri e,26,FALSE,0,0,0,0,0,Alheneb Spassive,
0504_06,Earth,TRUE,B,19,S,B/19/S,55 Cancri e,53,FALSE,0,0,0,0,0,Alheneb Unpasine,TRUE
5960_02,Europa,FALSE,C,222,S,C/222/S,TRAPPIST-1e,29,FALSE,3215,1211,4,7,417,Aliakan Dister,TRUE
9171_01,Europa,FALSE,C,305,P,C/305/P,TRAPPIST-1e,29,FALSE,0,5718,0,1444,5,Aliakan Roftfuling,
1717_01,Earth,FALSE,E,105,P,E/105/P,TRAPPIST-1e,40,FALSE,813,0,473,236,0,Alicey Franankson,TRUE
2400_01,Earth,FALSE,F,491,P,F/491/P,55 Cancri e,41,FALSE,574,173,0,2,0,Alicey Knoxonway,
5076_01,Earth,FALSE,G,818,P,G/818/P,TRAPPIST-1e,13,FALSE,0,0,60,1,5147,Alicey Wolferguson,FALSE
1111_03,Earth,FALSE,E,77,S,E/77/S,55 Cancri e,25,FALSE,0,0,150,562,6,Alie Burnerez,
5085_01,Earth,FALSE,F,970,S,F/970/S,TRAPPIST-1e,20,FALSE,0,15,455,95,0,Alie Grahangory,TRUE
3058_01,Earth,FALSE,G,481,S,G/481/S,TRAPPIST-1e,31,FALSE,885,0,0,0,22,Alie Hortez,
4527_01,Earth,FALSE,F,931,P,F/931/P,TRAPPIST-1e,63,FALSE,0,0,0,0,1020,Alie Polloantes,
6314_01,Earth,FALSE,G,1024,S,G/1024/S,TRAPPIST-1e,21,FALSE,80,0,0,0,730,Alie Valexandez,
6219_01,Earth,FALSE,F,1283,P,F/1283/P,TRAPPIST-1e,14,FALSE,71,0,0,0,,Aliedy Carrishley,FALSE
1034_01,Earth,FALSE,G,155,P,G/155/P,TRAPPIST-1e,31,FALSE,0,0,0,675,213,Aliedy Cleman,FALSE
1464_01,Earth,FALSE,G,232,P,G/232/P,PSO J318.5-22,48,FALSE,2,0,0,783,0,Aliedy Combson,
9213_01,Earth,FALSE,F,1884,P,F/1884/P,TRAPPIST-1e,24,FALSE,0,90,0,795,0,Aliedy Hurchanney,TRUE
6061_01,Earth,FALSE,F,1153,S,F/1153/S,TRAPPIST-1e,18,FALSE,33,0,455,167,48,Aliedy Jacostaney,TRUE
5885_04,Earth,FALSE,G,954,S,G/954/S,TRAPPIST-1e,19,FALSE,0,0,0,888,0,Aliedy Oneiles,FALSE
